age;job;marital;education;default;housing;loan;contact;campaign;pdays;previous;poutcome;emp.var.rate;cons.price.idx;cons.conf.idx;euribor3m;nr.employed;y
56;technician;divorced;university.degree;unknown;no;no;cellular;14;999;0;unknown;1.4;93.918;-42.7;4.968;5228.1;no
46;admin.;married;high.school;no;no;no;telephone;4;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
35;admin.;married;high.school;unknown;yes;no;telephone;2;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
24;admin.;single;university.degree;no;no;no;cellular;0;999;2;unknown;-1.8;92.893;-46.2;1.334;5099.1;no
32;blue-collar;divorced;basic;unknown;no;no;telephone;2;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
36;admin.;divorced;high.school;no;no;no;cellular;5;999;-1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
47;blue-collar;divorced;basic;no;no;no;telephone;11;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
31;technician;single;university.degree;no;yes;no;cellular;5;999;-1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
29;unemployed;single;university.degree;no;yes;no;cellular;0;999;1;unknown;-1.8;92.843;-50.0;1.56;5099.1;no
44;technician;married;university.degree;unknown;yes;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
30;blue-collar;married;high.school;no;no;unknown;cellular;3;999;-1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
42;admin.;married;university.degree;no;yes;no;telephone;1;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
46;services;single;professional.course;unknown;unknown;yes;telephone;5;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
37;technician;divorced;high.school;no;no;no;cellular;4;999;1;fail;-0.1;93.2;-42.0;4.021;5195.8;yes
60;other;married;basic;unknown;no;yes;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
47;blue-collar;single;high.school;no;no;no;telephone;2;999;2;unknown;1.4;94.465;-41.8;4.959;5228.1;no
44;technician;married;professional.course;no;yes;yes;cellular;4;999;2;unknown;-2.9;92.201;-31.4;0.879;5076.2;no
35;technician;single;professional.course;no;yes;no;cellular;3;999;0;unknown;1.4;93.444;-36.1;4.968;5228.1;no
33;services;single;other;unknown;no;no;cellular;1;999;2;unknown;1.4;93.918;-42.7;4.961;5228.1;yes
54;technician;married;basic;no;no;yes;telephone;2;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
51;technician;married;high.school;unknown;yes;no;telephone;1;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
33;technician;divorced;professional.course;no;yes;no;cellular;1;999;-1;unknown;-1.8;93.075;-47.1;1.445;5099.1;no
31;blue-collar;married;basic;no;yes;no;cellular;4;999;0;unknown;-1.8;92.893;-46.2;1.299;5099.1;no
45;admin.;married;basic;no;no;no;telephone;3;999;-1;unknown;1.1;93.994;-36.4;4.855;5191.0;no
36;technician;divorced;professional.course;no;no;no;telephone;0;999;0;unknown;1.1;93.994;-36.4;4.859;5191.0;no
35;admin.;unknown;basic;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.859;5191.0;no
44;admin.;divorced;high.school;yes;no;yes;telephone;8;999;2;unknown;1.1;93.994;-36.4;4.858;5191.0;no
46;admin.;divorced;high.school;no;no;no;cellular;4;999;0;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
30;student;married;high.school;no;no;no;cellular;2;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
32;blue-collar;unknown;basic;no;yes;no;cellular;3;999;2;fail;-1.8;92.893;-46.2;1.291;5099.1;no
45;blue-collar;married;basic;unknown;yes;no;telephone;2;999;0;unknown;1.1;93.994;-36.4;4.856;5191.0;no
38;admin.;single;university.degree;no;no;no;cellular;19;999;0;unknown;1.4;93.918;-42.7;4.968;5228.1;no
32;admin.;single;high.school;no;yes;no;cellular;6;999;0;unknown;-1.8;93.075;-47.1;1.372;5099.1;yes
45;blue-collar;divorced;basic;no;yes;no;cellular;3;999;1;unknown;1.4;93.918;-42.7;4.958;5228.1;no
49;admin.;married;high.school;no;yes;no;cellular;3;999;0;unknown;-1.1;94.601;-49.5;0.987;4963.6;yes
55;other;married;basic;unknown;yes;no;cellular;4;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
36;blue-collar;single;professional.course;no;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
35;admin.;married;university.degree;no;no;yes;telephone;0;999;-1;unknown;1.4;94.465;-41.8;4.96;5228.1;no
46;blue-collar;married;basic;no;yes;no;cellular;0;999;1;unknown;-1.8;93.075;-47.1;1.41;5099.1;no
35;services;single;basic;no;unknown;unknown;telephone;5;999;-1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
26;admin.;married;university.degree;no;yes;yes;telephone;4;999;1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
31;admin.;single;university.degree;yes;no;yes;cellular;0;999;1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
48;admin.;married;university.degree;no;yes;no;cellular;10;999;-1;unknown;1.4;93.444;-36.1;4.964;5228.1;yes
51;blue-collar;married;basic;yes;yes;no;telephone;1;999;-1;unknown;1.1;93.994;-36.4;4.859;5191.0;no
41;entrepreneur;married;high.school;no;no;no;cellular;3;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
53;entrepreneur;married;basic;no;no;no;cellular;0;999;0;fail;-0.1;93.2;-42.0;4.153;5195.8;no
34;blue-collar;married;basic;unknown;no;yes;telephone;2;999;0;unknown;-1.7;94.215;-40.3;0.827;4991.6;no
30;admin.;single;university.degree;no;yes;no;cellular;7;999;0;unknown;1.4;93.444;-36.1;4.962;5228.1;no
30;blue-collar;single;other;no;no;no;cellular;5;999;3;fail;-1.8;93.075;-47.1;1.423;5099.1;no
35;admin.;single;university.degree;no;yes;no;cellular;2;999;-1;unknown;-1.8;92.893;-46.2;1.327;5099.1;no
52;technician;married;university.degree;no;yes;no;cellular;2;999;1;unknown;-1.8;93.075;-47.1;1.365;5099.1;no
42;unknown;married;other;unknown;unknown;unknown;cellular;3;999;2;unknown;1.4;93.444;-36.1;4.963;5228.1;no
38;blue-collar;married;basic;no;no;no;cellular;4;999;0;unknown;1.4;93.918;-42.7;4.96;5228.1;no
39;blue-collar;married;basic;no;yes;no;telephone;1;999;0;unknown;1.4;93.918;-42.7;4.966;5228.1;no
42;blue-collar;married;professional.course;unknown;yes;no;cellular;3;999;-1;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
37;technician;married;professional.course;no;no;no;telephone;4;999;1;unknown;1.4;94.465;-41.8;4.961;5228.1;no
27;admin.;single;university.degree;no;no;no;telephone;3;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
41;services;divorced;high.school;no;unknown;no;cellular;1;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
38;entrepreneur;married;high.school;no;no;no;telephone;6;999;2;unknown;1.1;93.994;-36.4;4.864;5191.0;no
36;admin.;divorced;university.degree;no;yes;no;cellular;7;999;0;unknown;1.4;93.444;-36.1;4.964;5228.1;no
32;technician;single;professional.course;unknown;yes;no;telephone;8;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
37;services;married;high.school;no;no;no;telephone;2;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
37;blue-collar;married;basic;no;no;yes;cellular;4;999;4;fail;-3.0;92.713;-33.0;0.707;5023.5;no
50;blue-collar;married;basic;no;yes;unknown;telephone;4;999;2;unknown;1.1;93.994;-36.4;4.86;5191.0;no
36;entrepreneur;married;university.degree;unknown;yes;yes;telephone;5;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
31;admin.;divorced;basic;no;no;no;telephone;0;999;0;unknown;1.1;93.994;-36.4;4.855;5191.0;no
51;other;married;university.degree;no;no;no;cellular;5;999;0;unknown;1.4;93.918;-42.7;4.962;5228.1;no
51;services;married;other;no;no;no;telephone;2;999;1;unknown;1.4;93.444;-36.1;4.963;5228.1;no
26;blue-collar;married;basic;no;yes;no;cellular;7;999;0;unknown;1.4;93.918;-42.7;4.963;5228.1;no
49;admin.;divorced;high.school;no;yes;no;telephone;4;999;0;unknown;1.1;93.994;-36.4;4.859;5191.0;no
37;blue-collar;married;basic;no;yes;no;cellular;2;999;0;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
41;technician;married;basic;no;no;no;cellular;5;999;-1;unknown;1.4;93.918;-42.7;4.96;5228.1;no
53;admin.;married;other;no;no;no;cellular;1;999;2;unknown;-1.8;93.749;-34.6;0.654;5008.7;yes
36;technician;single;university.degree;no;no;no;cellular;7;999;-1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
77;other;married;basic;no;no;no;cellular;3;999;3;fail;-1.8;93.369;-34.8;0.639;5008.7;yes
32;blue-collar;married;basic;no;yes;no;cellular;5;999;-1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
38;admin.;unknown;university.degree;no;unknown;no;cellular;4;999;2;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
36;student;single;university.degree;unknown;no;no;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.86;5191.0;no
29;entrepreneur;married;professional.course;no;yes;no;telephone;3;999;-1;unknown;1.4;94.465;-41.8;4.961;5228.1;yes
54;entrepreneur;married;university.degree;unknown;no;yes;cellular;0;999;0;unknown;1.4;93.918;-42.7;4.961;5228.1;no
37;blue-collar;married;basic;no;yes;no;cellular;1;999;3;fail;-1.7;94.055;-39.8;0.707;4991.6;no
37;admin.;single;high.school;no;yes;no;cellular;0;999;1;unknown;-3.4;92.431;-26.9;0.739;5017.5;no
32;technician;single;university.degree;no;no;yes;telephone;10;999;2;unknown;1.4;93.918;-42.7;4.96;5228.1;no
33;unemployed;divorced;high.school;no;yes;no;cellular;3;999;0;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
21;admin.;single;high.school;no;yes;no;cellular;4;999;0;unknown;-1.8;93.075;-47.1;1.365;5099.1;no
39;technician;married;professional.course;no;yes;no;cellular;4;999;-1;unknown;1.4;93.918;-42.7;4.957;5228.1;no
36;blue-collar;married;basic;no;yes;no;cellular;5;999;0;unknown;1.4;93.918;-42.7;4.961;5228.1;no
28;technician;single;university.degree;no;yes;no;telephone;4;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
48;entrepreneur;married;basic;no;no;no;cellular;3;999;-1;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
51;blue-collar;married;basic;unknown;no;no;telephone;4;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
37;technician;married;professional.course;unknown;yes;no;telephone;3;999;-1;unknown;1.1;93.994;-36.4;4.855;5191.0;no
25;entrepreneur;single;basic;no;yes;no;cellular;1;999;2;unknown;1.4;93.918;-42.7;4.957;5228.1;no
28;services;married;high.school;no;yes;no;cellular;1;999;2;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
70;other;married;basic;no;yes;no;cellular;7;999;2;fail;-1.8;92.843;-50.0;1.629;5099.1;no
27;services;married;high.school;unknown;yes;yes;cellular;7;999;-1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
39;technician;single;high.school;unknown;yes;no;cellular;8;999;0;unknown;1.4;93.444;-36.1;4.965;5228.1;no
61;blue-collar;married;basic;no;yes;no;cellular;1;999;1;unknown;-1.8;93.075;-47.1;1.41;5099.1;no
33;services;divorced;high.school;unknown;no;yes;cellular;2;999;2;unknown;1.4;93.918;-42.7;4.96;5228.1;no
35;admin.;married;university.degree;no;yes;no;cellular;0;21;4;fail;-1.1;94.199;-37.5;0.886;4963.6;no
34;technician;married;professional.course;no;yes;no;cellular;8;999;2;unknown;-1.8;92.893;-46.2;1.344;5099.1;no
28;self-employed;single;university.degree;no;no;no;telephone;4;999;0;unknown;1.4;94.465;-41.8;4.959;5228.1;no
57;admin.;married;university.degree;no;no;no;telephone;1;999;-1;unknown;-0.1;93.798;-40.4;4.968;5195.8;yes
45;technician;divorced;high.school;no;yes;no;cellular;0;999;0;unknown;-2.9;92.963;-40.8;1.262;5076.2;no
32;services;single;high.school;no;no;no;telephone;5;999;2;unknown;1.1;93.994;-36.4;4.856;5191.0;no
31;admin.;single;university.degree;no;no;no;cellular;3;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
43;blue-collar;married;basic;unknown;no;no;telephone;2;999;2;unknown;1.4;94.465;-41.8;4.866;5228.1;no
37;services;divorced;high.school;no;no;no;cellular;0;999;0;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
80;other;single;basic;no;yes;no;cellular;2;999;0;unknown;-3.4;92.431;-26.9;0.722;5017.5;yes
29;admin.;single;high.school;no;yes;no;telephone;3;999;1;unknown;1.4;93.918;-42.7;4.959;5228.1;no
52;blue-collar;married;basic;unknown;yes;yes;cellular;8;999;-1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
39;blue-collar;married;high.school;no;yes;yes;cellular;4;999;2;unknown;1.4;93.918;-42.7;4.96;5228.1;no
73;other;divorced;basic;no;yes;no;cellular;4;7;2;success;-1.1;94.601;-49.5;1.0;4963.6;no
28;services;single;university.degree;unknown;no;yes;telephone;1;999;-1;unknown;1.4;94.465;-41.8;4.864;5228.1;no
35;admin.;married;high.school;unknown;no;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
39;unemployed;married;basic;unknown;yes;no;telephone;3;999;3;fail;-1.8;93.075;-47.1;1.405;5099.1;no
35;blue-collar;married;basic;unknown;no;no;telephone;9;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
41;self-employed;married;basic;unknown;no;no;cellular;3;999;0;unknown;1.4;93.918;-42.7;4.962;5228.1;no
35;blue-collar;married;basic;no;no;no;cellular;2;999;0;unknown;1.4;93.918;-42.7;4.957;5228.1;no
34;entrepreneur;married;basic;unknown;yes;yes;cellular;2;999;2;unknown;-0.1;93.2;-42.0;4.191;5195.8;yes
44;technician;divorced;professional.course;yes;yes;yes;cellular;1;999;1;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
43;blue-collar;married;basic;no;yes;no;cellular;0;999;3;fail;-1.8;92.893;-46.2;1.299;5099.1;no
44;other;married;basic;no;no;no;telephone;8;999;2;unknown;1.1;93.994;-36.4;4.855;5191.0;no
38;blue-collar;married;basic;no;yes;no;cellular;2;999;0;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
30;blue-collar;divorced;basic;no;no;no;telephone;4;999;-1;unknown;1.4;94.465;-41.8;4.864;5228.1;no
38;admin.;married;university.degree;no;yes;no;cellular;3;999;0;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
32;blue-collar;married;basic;no;yes;yes;cellular;3;999;-1;unknown;-0.1;93.2;-42.0;4.191;5195.8;no
46;technician;married;other;no;yes;no;telephone;1;999;0;unknown;1.1;93.994;-36.4;4.858;5191.0;no
57;technician;married;university.degree;unknown;no;no;telephone;3;999;0;unknown;1.4;94.465;-41.8;4.96;5228.1;no
41;blue-collar;married;basic;no;no;no;telephone;5;999;-1;unknown;-1.8;92.893;-46.2;1.291;5099.1;no
58;other;married;basic;unknown;no;yes;cellular;4;999;0;unknown;1.4;93.444;-36.1;4.965;5228.1;yes
43;blue-collar;married;basic;unknown;no;no;cellular;4;25;0;success;-1.8;92.893;-46.2;1.344;5099.1;no
40;unemployed;single;high.school;no;yes;no;cellular;4;999;-1;unknown;-1.7;94.215;-40.3;0.896;4991.6;no
33;technician;single;university.degree;no;no;no;cellular;3;999;2;unknown;1.4;93.444;-36.1;4.965;5228.1;no
56;blue-collar;married;basic;no;no;no;cellular;2;999;-1;unknown;-1.8;93.075;-47.1;1.415;5099.1;no
32;blue-collar;single;basic;yes;yes;no;telephone;0;999;0;unknown;1.4;94.465;-41.8;4.864;5228.1;no
44;admin.;married;university.degree;no;unknown;unknown;cellular;7;999;1;fail;-3.4;92.379;-29.8;0.819;5017.5;no
30;entrepreneur;single;university.degree;no;yes;yes;cellular;3;999;3;fail;-0.1;93.2;-42.0;4.076;5195.8;no
54;admin.;divorced;other;no;no;no;cellular;0;999;2;unknown;-3.0;92.713;-33.0;0.715;5023.5;no
57;admin.;married;university.degree;no;no;no;cellular;4;999;0;unknown;-2.9;92.201;-31.4;0.883;5076.2;no
46;services;married;high.school;no;no;no;cellular;5;999;3;fail;-1.8;92.893;-46.2;1.266;5099.1;no
89;other;married;university.degree;no;yes;no;cellular;1;999;2;unknown;-2.9;92.201;-31.4;0.843;5076.2;no
37;other;married;high.school;no;no;yes;telephone;4;999;1;unknown;1.4;93.918;-42.7;4.963;5228.1;no
31;technician;married;university.degree;no;yes;no;cellular;5;999;0;fail;-1.8;92.893;-46.2;1.27;5099.1;yes
34;technician;married;university.degree;no;no;no;cellular;4;999;2;fail;-1.8;92.893;-46.2;1.281;5099.1;no
32;blue-collar;married;basic;no;no;no;telephone;3;999;-1;unknown;1.1;93.994;-36.4;4.858;5191.0;no
43;blue-collar;married;basic;no;no;no;cellular;3;999;0;unknown;-1.8;92.843;-50.0;1.799;5099.1;yes
22;student;single;other;no;yes;no;telephone;2;999;-1;unknown;-1.1;94.199;-37.5;0.877;4963.6;no
68;other;married;university.degree;no;yes;no;cellular;4;999;2;unknown;-1.8;93.075;-47.1;1.365;5099.1;yes
28;admin.;single;university.degree;no;yes;yes;cellular;2;25;0;success;-1.8;93.075;-47.1;1.365;5099.1;no
41;blue-collar;married;basic;no;no;no;telephone;0;999;2;unknown;1.4;93.918;-42.7;4.966;5228.1;no
46;technician;married;university.degree;no;no;no;telephone;2;999;2;unknown;1.1;93.994;-36.4;4.857;5191.0;no
29;admin.;single;university.degree;no;no;no;telephone;3;999;-1;unknown;1.4;94.465;-41.8;4.959;5228.1;no
54;admin.;divorced;high.school;no;no;no;cellular;4;999;3;fail;-0.1;93.2;-42.0;4.021;5195.8;no
40;unknown;married;professional.course;unknown;yes;no;cellular;5;999;0;unknown;1.4;93.444;-36.1;4.966;5228.1;no
27;admin.;married;high.school;no;no;no;telephone;1;999;0;unknown;1.1;93.994;-36.4;4.855;5191.0;no
30;technician;married;university.degree;no;yes;no;cellular;2;999;-1;unknown;1.4;93.444;-36.1;4.968;5228.1;no
43;unknown;married;basic;no;yes;no;telephone;1;999;-1;unknown;1.1;93.994;-36.4;4.855;5191.0;no
48;other;married;basic;no;no;no;telephone;2;999;0;unknown;1.4;93.918;-42.7;4.955;5228.1;no
40;admin.;married;basic;unknown;yes;yes;telephone;5;999;-1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
38;admin.;married;basic;no;yes;no;telephone;4;999;2;unknown;1.4;93.918;-42.7;4.968;5228.1;no
42;technician;married;basic;no;yes;no;cellular;3;999;0;unknown;1.4;93.444;-36.1;4.966;5228.1;no
32;technician;divorced;professional.course;no;yes;yes;cellular;5;999;3;fail;-2.9;92.201;-31.4;0.883;5076.2;yes
41;technician;married;university.degree;no;no;no;telephone;2;22;1;success;-1.7;94.215;-40.3;0.896;4991.6;yes
46;blue-collar;divorced;basic;unknown;no;no;telephone;5;999;-1;unknown;1.1;93.994;-36.4;4.856;5191.0;no
50;services;married;basic;unknown;yes;yes;cellular;6;999;2;unknown;1.4;93.444;-36.1;4.964;5228.1;no
41;technician;married;university.degree;no;no;no;telephone;3;999;2;fail;-1.8;93.749;-34.6;0.646;5008.7;yes
52;self-employed;married;university.degree;no;yes;no;telephone;3;999;0;unknown;1.1;93.994;-36.4;4.855;5191.0;no
38;services;divorced;other;no;yes;yes;telephone;32;999;2;unknown;1.4;94.465;-41.8;4.959;5228.1;no
54;other;married;basic;no;no;no;cellular;0;999;1;unknown;1.4;93.918;-42.7;4.962;5228.1;no
57;blue-collar;married;basic;unknown;yes;yes;telephone;11;999;0;unknown;1.1;93.994;-36.4;4.86;5191.0;no
34;blue-collar;married;basic;unknown;yes;no;cellular;1;999;-1;unknown;-1.8;93.075;-47.1;1.405;5099.1;no
39;admin.;married;university.degree;no;yes;no;cellular;1;999;1;fail;-1.1;94.199;-37.5;0.886;4963.6;yes
39;technician;single;high.school;unknown;yes;yes;telephone;6;999;1;unknown;1.1;93.994;-36.4;4.857;5191.0;no
58;admin.;married;university.degree;no;yes;yes;telephone;3;999;1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
42;technician;married;professional.course;no;no;no;cellular;2;999;2;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
81;other;married;other;no;yes;no;cellular;4;999;-1;unknown;-3.4;92.379;-29.8;0.803;5017.5;no
41;blue-collar;married;basic;no;yes;yes;cellular;1;999;2;unknown;-1.8;92.893;-46.2;1.313;5099.1;no
54;technician;married;university.degree;no;yes;no;cellular;3;999;1;unknown;-0.1;93.2;-42.0;4.021;5195.8;no
42;blue-collar;married;basic;unknown;no;no;cellular;5;999;0;unknown;-0.1;93.2;-42.0;4.153;5195.8;no
24;admin.;single;high.school;no;no;yes;cellular;0;999;0;unknown;1.4;93.918;-42.7;4.963;5228.1;no
33;technician;married;professional.course;no;no;no;telephone;3;999;1;unknown;1.1;93.994;-36.4;4.86;5191.0;no
29;technician;married;university.degree;no;no;yes;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.967;5228.1;no
49;technician;married;university.degree;no;yes;no;telephone;6;999;2;unknown;1.1;93.994;-36.4;4.86;5191.0;no
30;admin.;single;university.degree;unknown;yes;no;telephone;3;999;2;unknown;1.1;93.994;-36.4;4.856;5191.0;no
29;admin.;single;university.degree;no;no;no;cellular;4;999;-1;unknown;-1.8;92.893;-46.2;1.25;5099.1;no
33;admin.;single;university.degree;no;yes;no;cellular;1;999;0;unknown;1.4;93.918;-42.7;4.963;5228.1;yes
67;other;married;other;yes;unknown;unknown;telephone;3;999;3;fail;-3.4;92.431;-26.9;0.739;5017.5;no
35;admin.;married;high.school;no;no;no;telephone;0;999;0;unknown;1.4;94.465;-41.8;4.961;5228.1;no
32;self-employed;married;university.degree;no;yes;no;cellular;0;999;2;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
30;blue-collar;married;basic;no;no;no;cellular;5;999;-1;unknown;-0.1;93.2;-42.0;4.12;5195.8;no
38;technician;single;professional.course;no;yes;no;cellular;2;999;0;unknown;1.4;93.444;-36.1;4.965;5228.1;no
34;admin.;single;university.degree;no;yes;no;cellular;5;999;1;unknown;-0.1;93.2;-42.0;4.076;5195.8;no
33;admin.;single;university.degree;unknown;yes;yes;cellular;3;999;-1;unknown;1.4;93.444;-36.1;4.965;5228.1;no
28;services;married;high.school;no;no;no;telephone;1;999;0;unknown;1.4;94.465;-41.8;4.865;5228.1;yes
39;other;married;basic;unknown;yes;no;telephone;1;999;1;unknown;1.4;93.444;-36.1;4.964;5228.1;no
60;other;divorced;university.degree;unknown;yes;no;cellular;4;999;1;unknown;1.4;93.918;-42.7;4.961;5228.1;no
33;blue-collar;married;basic;no;no;no;telephone;1;999;-1;unknown;1.4;94.465;-41.8;4.866;5228.1;no
32;blue-collar;married;basic;no;no;no;cellular;5;18;3;success;-0.1;93.2;-42.0;4.191;5195.8;yes
31;blue-collar;single;basic;no;no;no;cellular;2;999;1;fail;-1.8;92.893;-46.2;1.266;5099.1;no
58;unknown;married;other;unknown;yes;no;telephone;4;999;0;unknown;1.1;93.994;-36.4;4.857;5191.0;no
